type,commodity,commodity_origin_iso2,commodity_origin_country,commodity_destination_iso2,commodity_destination_country,date,value_m3
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-02-25,20437657.719708364
crossborder,natural_gas,FR,France,BE,Belgium,2023-02-24,23085644.01376348
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-02-24,12882105.602611955
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-02-24,43813279.19187554
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-02-24,32277124.499609068
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-02-24,41020638.73565678
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-02-25,3783562.378458604
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-02-25,9606907.529621866
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-02-24,22833015.62551129
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-02-24,2537326.321834061
crossborder,natural_gas,FR,France,CH,Switzerland,2023-02-24,23230726.315674253
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-02-24,404843.85287436657
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-02-25,17020776.962316874
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-02-24,68847268.78090534
production,natural_gas,DE,Germany,DE,Germany,2023-02-25,11276266.349001585
crossborder,natural_gas,FR,France,DE,Germany,2023-02-24,27319995.127756156
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-02-25,71952276.8190543
crossborder,natural_gas,NO,Norway,DE,Germany,2023-02-25,117444249.89125176
crossborder,natural_gas,lng,LNG,DE,Germany,2023-02-25,16146137.085008642
crossborder,natural_gas,FR,France,ES,Spain,2023-02-24,13897285.632465413
crossborder,natural_gas,EE,Estonia,FI,Finland,2023-02-24,4778766.5918907
crossborder,natural_gas,NO,Norway,FR,France,2023-02-24,35648272.59755031
crossborder,natural_gas,lng,LNG,FR,France,2023-02-24,96789977.4100431
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-02-25,30353664.080006145
production,natural_gas,HR,Croatia,HR,Croatia,2023-02-24,1492789.8051884454
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-02-24,698989.0684146553
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-02-24,7880606.892827991
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-02-25,6667030.314320095
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-02-25,2325550.0226782253
production,natural_gas,HU,Hungary,HU,Hungary,2023-02-25,4451079.283501396
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-02-25,3060938.8772177733
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-02-25,9873462.86258229
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-02-25,1657.902800973963
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-02-24,17484091.837711863
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-02-24,21494021.98972783
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-02-24,52398845.74226716
crossborder,natural_gas,GR,Greece,IT,Italy,2023-02-25,23540686.13801561
production,natural_gas,IT,Italy,IT,Italy,2023-02-24,7708358.162884201
crossborder,natural_gas,LY,Libya,IT,Italy,2023-02-24,8585609.449978156
crossborder,natural_gas,lng,LNG,IT,Italy,2023-02-24,50167150.421439774
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-02-25,10154938.377766576
crossborder,natural_gas,PL,Poland,LT,Lithuania,2023-02-25,611309.0535707963
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-02-25,4114256.521298531
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-02-24,2130455.995258621
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-02-25,2125695.9981390773
crossborder,natural_gas,RO,Romania,MD,Moldova,2023-02-24,788374.3420027448
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-02-24,7702718.7985647805
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-02-24,1239505.538836146
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-02-24,33217416.030438054
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-02-24,5385228.379843614
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-02-24,51649400.1927177
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-02-24,34996221.48940972
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-02-24,53269705.612955235
crossborder,natural_gas,DE,Germany,PL,Poland,2023-02-25,3243498.4700101125
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-02-25,15609706.52277565
production,natural_gas,PL,Poland,PL,Poland,2023-02-25,6316985.215556136
crossborder,natural_gas,lng,LNG,PL,Poland,2023-02-25,20077424.202215105
crossborder,natural_gas,ES,Spain,PT,Portugal,2023-02-25,4529776.947886931
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-02-25,7417573.817793113
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-02-24,2552486.224342334
production,natural_gas,RO,Romania,RO,Romania,2023-02-24,23251750.52682384
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-02-24,19029310.593342073
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-02-25,887568.3412528804
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-02-25,9090686.6851454
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-02-24,1983576.2432047944
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-02-24,1409875.315564101
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-02-25,5581727.114854386
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-02-25,1313974.5821727018
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-02-24,35179461.555864945
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-02-24,164335.23804729446
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-02-25,4762330.684641517
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-02-24,775000.59619621
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-02-24,40335014.560658745
crossborder,natural_gas,SK,Slovakia,UA,Ukraine,2023-02-24,4512960.133521716
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-02-24,57666.532654792194
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-02-24,425594.6777009507
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-02-24,135547062.05517876
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-02-24,31967129.329942785
crossborder,natural_gas,lng,LNG,GB,United Kingdom,2023-02-24,100500724.85958125
crossborder,natural_gas,DE,Germany,AT,Austria,2023-02-26,3470880.432579905
crossborder,natural_gas,DE,Germany,AT,Austria,2023-02-27,19958492.72846473
crossborder,natural_gas,DE,Germany,AT,Austria,2023-02-28,15657017.53112643
crossborder,natural_gas,IT,Italy,AT,Austria,2023-02-26,5936114.519014693
crossborder,natural_gas,IT,Italy,AT,Austria,2023-02-27,3903.2533979742007
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-02-26,21064794.152460244
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-02-27,23071389.726590227
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-02-28,26097931.42306506
crossborder,natural_gas,FR,France,BE,Belgium,2023-02-25,23689646.441176467
crossborder,natural_gas,FR,France,BE,Belgium,2023-02-26,23669914.108771928
crossborder,natural_gas,FR,France,BE,Belgium,2023-02-27,23842285.64437051
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-02-25,12653185.620928034
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-02-26,14152803.343582202
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-02-27,15710602.999037355
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-02-25,43634871.90278499
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-02-26,43694207.992991254
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-02-27,43612576.0707804
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-02-25,22767814.98343216
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-02-26,25264092.586640093
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-02-27,34814066.50255256
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-02-25,33702030.27063423
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-02-26,34491921.732703045
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-02-27,38417359.580495894
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-02-26,3783149.484728711
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-02-27,3787886.2835417446
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-02-28,3781736.4460588866
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-02-26,9396112.690265242
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-02-27,9718261.116301691
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-02-28,956278.6457344948
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-02-25,23246992.514976703
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-02-26,24114276.884407848
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-02-27,25742383.859587908
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-02-26,4437.856394129979
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-02-27,14501542.12376194
crossborder,natural_gas,FR,France,CH,Switzerland,2023-02-25,23009877.03152364
crossborder,natural_gas,FR,France,CH,Switzerland,2023-02-26,23245334.569055945
crossborder,natural_gas,FR,France,CH,Switzerland,2023-02-27,23444093.95
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-02-26,476321.9905627402
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-02-27,545766.6027919882
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-02-26,13920412.079328574
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-02-27,12954685.535325984
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-02-28,16886194.60691972
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-02-25,59481352.39627223
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-02-26,61939175.597920254
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-02-27,69953953.40497968
crossborder,natural_gas,CH,Switzerland,DE,Germany,2023-02-25,3690640.460986704
crossborder,natural_gas,CH,Switzerland,DE,Germany,2023-02-26,2228435.923076923
production,natural_gas,DE,Germany,DE,Germany,2023-02-26,11652263.977357352
production,natural_gas,DE,Germany,DE,Germany,2023-02-27,12225794.20050398
production,natural_gas,DE,Germany,DE,Germany,2023-02-28,12419661.93476706
crossborder,natural_gas,FR,France,DE,Germany,2023-02-25,28554756.6
crossborder,natural_gas,FR,France,DE,Germany,2023-02-26,28628194.317208324
crossborder,natural_gas,FR,France,DE,Germany,2023-02-27,26205232.46464186
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-02-26,73023398.53074515
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-02-27,76911916.95895623
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-02-28,73556945.08979097
crossborder,natural_gas,NO,Norway,DE,Germany,2023-02-26,119864852.13657317
crossborder,natural_gas,NO,Norway,DE,Germany,2023-02-27,121104255.11884664
crossborder,natural_gas,NO,Norway,DE,Germany,2023-02-28,123268174.42752452
crossborder,natural_gas,lng,LNG,DE,Germany,2023-02-26,16403360.73049149
crossborder,natural_gas,lng,LNG,DE,Germany,2023-02-27,15235353.9320187
crossborder,natural_gas,lng,LNG,DE,Germany,2023-02-28,15779018.952047871
crossborder,natural_gas,DE,Germany,DK,Denmark,2023-02-27,1081.7678385867682
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-02-24,21314049.76153846
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-02-25,21370571.014809106
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-02-26,20043472.536405686
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-02-27,20102488.905848052
production,natural_gas,ES,Spain,ES,Spain,2023-02-24,151631.68381907808
production,natural_gas,ES,Spain,ES,Spain,2023-02-25,144453.75496974934
production,natural_gas,ES,Spain,ES,Spain,2023-02-26,141528.41634627845
production,natural_gas,ES,Spain,ES,Spain,2023-02-27,138553.6895300622
crossborder,natural_gas,FR,France,ES,Spain,2023-02-25,4559456.129295533
crossborder,natural_gas,FR,France,ES,Spain,2023-02-26,2145675.8749248344
crossborder,natural_gas,FR,France,ES,Spain,2023-02-27,3703179.869856541
crossborder,natural_gas,MA,Morocco,ES,Spain,2023-02-24,6580.725590244745
crossborder,natural_gas,MA,Morocco,ES,Spain,2023-02-27,267.3043365583967
crossborder,natural_gas,lng,LNG,ES,Spain,2023-02-24,68899355.30571143
crossborder,natural_gas,lng,LNG,ES,Spain,2023-02-25,56951228.98402922
crossborder,natural_gas,lng,LNG,ES,Spain,2023-02-26,47606070.33113285
crossborder,natural_gas,lng,LNG,ES,Spain,2023-02-27,66090727.11423936
crossborder,natural_gas,EE,Estonia,FI,Finland,2023-02-27,3510349.452856765
crossborder,natural_gas,BE,Belgium,FR,France,2023-02-27,26.34906588003933
crossborder,natural_gas,ES,Spain,FR,France,2023-02-27,3695.6502926081102
crossborder,natural_gas,NO,Norway,FR,France,2023-02-25,43011740.66094987
crossborder,natural_gas,NO,Norway,FR,France,2023-02-26,41003657.48943662
crossborder,natural_gas,NO,Norway,FR,France,2023-02-27,41867329.17897977
crossborder,natural_gas,lng,LNG,FR,France,2023-02-25,111869199.94147275
crossborder,natural_gas,lng,LNG,FR,France,2023-02-26,111239505.66564518
crossborder,natural_gas,lng,LNG,FR,France,2023-02-27,112954078.019276
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-02-26,30309505.45409611
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-02-27,31342598.5273558
production,natural_gas,HR,Croatia,HR,Croatia,2023-02-25,1491450.5985828554
production,natural_gas,HR,Croatia,HR,Croatia,2023-02-26,1478363.6493240786
production,natural_gas,HR,Croatia,HR,Croatia,2023-02-27,1482056.3388691884
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-02-25,1092489.1128752383
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-02-26,943343.9252539282
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-02-27,1000047.2215470092
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-02-25,7524867.3644706225
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-02-26,7567841.291981885
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-02-27,7577249.594702745
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-02-26,6856190.780648358
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-02-27,4212301.755579673
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-02-28,6859616.68073772
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-02-26,2068300.1812957516
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-02-27,1684329.2279692092
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-02-28,614891.0773966257
production,natural_gas,HU,Hungary,HU,Hungary,2023-02-26,4584848.363275442
production,natural_gas,HU,Hungary,HU,Hungary,2023-02-27,4541017.645046869
production,natural_gas,HU,Hungary,HU,Hungary,2023-02-28,4570342.64725663
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-02-26,3031292.4127505138
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-02-27,2599031.021579369
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-02-28,1692276.6071239952
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-02-26,9873823.0772973
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-02-27,9831031.587284353
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-02-28,9798537.704699548
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-02-26,1011.6139029310912
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-02-27,919.6557366817289
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-02-28,2953.6093482435776
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-02-25,17935993.39872881
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-02-26,16176069.132115548
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-02-27,20582343.428815003
crossborder,natural_gas,AT,Austria,IT,Italy,2023-02-27,35501145.11348554
crossborder,natural_gas,AT,Austria,IT,Italy,2023-02-28,19407679.56690513
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-02-26,13172589.59828142
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-02-27,28715727.213685647
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-02-26,51219914.86020225
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-02-27,56098618.76125743
crossborder,natural_gas,GR,Greece,IT,Italy,2023-02-26,23818327.941402577
crossborder,natural_gas,GR,Greece,IT,Italy,2023-02-27,24864505.485345636
crossborder,natural_gas,GR,Greece,IT,Italy,2023-02-28,24208216.696146287
production,natural_gas,IT,Italy,IT,Italy,2023-02-26,7559944.513551076
production,natural_gas,IT,Italy,IT,Italy,2023-02-27,7571193.007481864
crossborder,natural_gas,LY,Libya,IT,Italy,2023-02-26,7083259.552640721
crossborder,natural_gas,LY,Libya,IT,Italy,2023-02-27,7583369.648280676
crossborder,natural_gas,lng,LNG,IT,Italy,2023-02-26,38046222.782359496
crossborder,natural_gas,lng,LNG,IT,Italy,2023-02-27,29654233.16571503
crossborder,natural_gas,PL,Poland,LT,Lithuania,2023-02-26,509644.38793111074
crossborder,natural_gas,PL,Poland,LT,Lithuania,2023-02-27,370612.9288983342
crossborder,natural_gas,PL,Poland,LT,Lithuania,2023-02-28,124515.77823843338
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-02-25,2339585.3349982775
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-02-26,2555634.040936177
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-02-27,2718134.5920131383
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-02-26,1803032.0444127712
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-02-27,2135891.4808088997
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-02-24,222294.13393626185
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-02-25,3082054.8190648095
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-02-26,3186830.0520744408
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-02-27,1705662.7567449957
crossborder,natural_gas,RO,Romania,MD,Moldova,2023-02-25,509227.6597144808
crossborder,natural_gas,RO,Romania,MD,Moldova,2023-02-26,1647255.8015715582
crossborder,natural_gas,RO,Romania,MD,Moldova,2023-02-27,1731889.579164408
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-02-25,8025310.905302115
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-02-26,6666104.493843212
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-02-27,7409346.873737732
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-02-25,1185017.232493664
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-02-26,1080748.138604988
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-02-27,1249746.6993693423
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-02-25,29527107.97300308
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-02-26,27260308.56790837
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-02-27,23436924.67930195
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-02-25,12649050.637207286
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-02-26,11409611.018280031
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-02-27,6206382.209385812
crossborder,natural_gas,GB,United Kingdom,NL,Netherlands,2023-02-25,5.6012669227159755
crossborder,natural_gas,CZ,Czech Republic,PL,Poland,2023-02-27,606948.3034452295
crossborder,natural_gas,CZ,Czech Republic,PL,Poland,2023-02-28,766828.7174852305
crossborder,natural_gas,DE,Germany,PL,Poland,2023-02-26,3210443.4040519535
crossborder,natural_gas,DE,Germany,PL,Poland,2023-02-27,6613328.3339689635
crossborder,natural_gas,DE,Germany,PL,Poland,2023-02-28,6091612.4935886
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-02-26,15622639.718598103
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-02-27,16230831.25010659
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-02-28,16634394.342554644
production,natural_gas,PL,Poland,PL,Poland,2023-02-26,6274297.01666921
production,natural_gas,PL,Poland,PL,Poland,2023-02-27,6284906.677412763
production,natural_gas,PL,Poland,PL,Poland,2023-02-28,6167859.611360791
crossborder,natural_gas,lng,LNG,PL,Poland,2023-02-26,20079167.868824087
crossborder,natural_gas,lng,LNG,PL,Poland,2023-02-27,20080437.37147308
crossborder,natural_gas,lng,LNG,PL,Poland,2023-02-28,20067885.525470797
crossborder,natural_gas,ES,Spain,PT,Portugal,2023-02-26,4610583.921732661
crossborder,natural_gas,ES,Spain,PT,Portugal,2023-02-27,4331771.753223573
